,ORIGEN,DESTINO,FLUJO,DIA_SEMANA,ZONA_ORIGEN,ZONA_DESTINO,VOLUMEN
727,Albacete,Sant Joan d'Alacant,1,Miercoles,104,104,1
728,Albacete,Sant Joan d'Alacant,1,Sabado,104,104,11
729,Albacete,Sant Joan d'Alacant,1,Viernes,104,104,6
730,Albacete,Sant Just Desvern,1,Domingo,104,8,1
731,Albacete,Santa Amalia,1,Sabado,104,103,1
732,Albacete,Santa Coloma de Gramenet,1,Domingo,104,8,1
733,Albacete,Santa Cruz de Mudela,0,Domingo,104,104,1
734,Albacete,Santa Pola,1,Domingo,104,22,2
735,Albacete,Santa Pola,1,Miercoles,104,22,1
736,Albacete,Santa Pola,1,Sabado,104,22,4
737,Albacete,Santa Pola,1,Viernes,104,22,6
738,Albacete,Santander,1,Lunes,104,10,1
739,Albacete,Santander,1,Viernes,104,10,3
740,Albacete,Santarém,1,Domingo,104,103,2
741,Albacete,Santiago de Compostela,1,Domingo,104,101,1
742,Albacete,Santovenia de la Valdoncina,1,Viernes,104,10,1
743,Albacete,Sarria,1,Domingo,104,101,1
744,Albacete,Sarria,1,Viernes,104,101,1
745,Albacete,Sax,1,Domingo,104,104,2
746,Albacete,Sax,1,Viernes,104,104,7
747,Albacete,Segovia,1,Domingo,104,10,3
748,Albacete,Segovia,1,Martes,104,10,1
749,Albacete,Segovia,1,Miercoles,104,10,1
750,Albacete,Segovia,1,Viernes,104,10,5
751,Albacete,Segura de la Sierra,1,Jueves,104,104,1
752,Albacete,Segura de la Sierra,1,Viernes,104,104,1
753,Albacete,Sella,1,Viernes,104,12,1
754,Albacete,Seseña,0,Domingo,104,10,1
755,Albacete,Sevilla,1,Domingo,104,5,31
756,Albacete,Sevilla,1,Jueves,104,5,7
757,Albacete,Sevilla,1,Martes,104,5,1
758,Albacete,Sevilla,1,Miercoles,104,5,4
759,Albacete,Sevilla,1,Sabado,104,5,7
760,Albacete,Sevilla,1,Viernes,104,5,52
761,Albacete,Socuéllamos,0,Domingo,104,104,1
762,Albacete,Socuéllamos,0,Jueves,104,104,1
763,Albacete,Socuéllamos,0,Miercoles,104,104,2
764,Albacete,Socuéllamos,0,Viernes,104,104,14
765,Albacete,Soria,1,Miercoles,104,10,1
766,Albacete,Sueca,1,Viernes,104,12,1
767,Albacete,Talavera de la Reina,0,Domingo,104,10,72
768,Albacete,Talavera de la Reina,0,Jueves,104,10,7
769,Albacete,Talavera de la Reina,0,Lunes,104,10,2
770,Albacete,Talavera de la Reina,0,Martes,104,10,2
771,Albacete,Talavera de la Reina,0,Miercoles,104,10,7
772,Albacete,Talavera de la Reina,0,Sabado,104,10,6
773,Albacete,Talavera de la Reina,0,Viernes,104,10,42
774,Albacete,Tarancón,0,Domingo,104,10,22
775,Albacete,Tarancón,0,Jueves,104,10,3
776,Albacete,Tarancón,0,Martes,104,10,1
777,Albacete,Tarancón,0,Miercoles,104,10,2
778,Albacete,Tarancón,0,Sabado,104,10,13
779,Albacete,Tarancón,0,Viernes,104,10,41
780,Albacete,Tarragona,1,Domingo,104,8,4
781,Albacete,Tarragona,1,Jueves,104,8,1
782,Albacete,Tarragona,1,Miercoles,104,8,1
783,Albacete,Tarragona,1,Sabado,104,8,2
784,Albacete,Tarragona,1,Viernes,104,8,6
785,Albacete,Terrassa,1,Domingo,104,8,2
786,Albacete,Terrassa,1,Martes,104,8,1
787,Albacete,Teruel,1,Domingo,104,10,15
788,Albacete,Teruel,1,Martes,104,10,1
789,Albacete,Teruel,1,Sabado,104,10,2
790,Albacete,Teruel,1,Viernes,104,10,6
791,Albacete,Tobarra,0,Domingo,104,104,2
792,Albacete,Tobarra,0,Sabado,104,104,3
793,Albacete,Toledo,0,Domingo,104,10,94
794,Albacete,Toledo,0,Jueves,104,10,10
795,Albacete,Toledo,0,Lunes,104,10,6
796,Albacete,Toledo,0,Martes,104,10,6
797,Albacete,Toledo,0,Miercoles,104,10,10
798,Albacete,Toledo,0,Sabado,104,10,71
799,Albacete,Toledo,0,Viernes,104,10,92
800,Albacete,Tomelloso,0,Domingo,104,104,73
801,Albacete,Tomelloso,0,Jueves,104,104,7
802,Albacete,Tomelloso,0,Lunes,104,104,2
803,Albacete,Tomelloso,0,Martes,104,104,4
804,Albacete,Tomelloso,0,Miercoles,104,104,9
805,Albacete,Tomelloso,0,Sabado,104,104,52
806,Albacete,Tomelloso,0,Viernes,104,104,98
807,Albacete,Tordesillas,1,Domingo,104,10,1
808,Albacete,Tordesillas,1,Sabado,104,10,1
809,Albacete,Tordesillas,1,Viernes,104,10,1
810,Albacete,Torralba de Calatrava,0,Domingo,104,104,1
811,Albacete,Torredembarra,1,Domingo,104,8,1
812,Albacete,Torrejón de Ardoz,1,Domingo,104,10,34
813,Albacete,Torrejón de Ardoz,1,Lunes,104,10,2
814,Albacete,Torrejón de Ardoz,1,Martes,104,10,1
815,Albacete,Torrejón de Ardoz,1,Sabado,104,10,4
816,Albacete,Torrejón de Ardoz,1,Viernes,104,10,7
817,Albacete,Torrelavega,1,Domingo,104,10,1
818,Albacete,Torrelavega,1,Martes,104,10,1
819,Albacete,Torrelavega,1,Viernes,104,10,1
820,Albacete,Torrelodones,1,Domingo,104,10,1
821,Albacete,Torremolinos,1,Jueves,104,103,2
822,Albacete,Torremolinos,1,Sabado,104,103,1
823,Albacete,Torremolinos,1,Viernes,104,103,2
824,Albacete,Torrent,1,Domingo,104,8,2
825,Albacete,Torrent,1,Domingo,104,12,2
826,Albacete,Torrent,1,Jueves,104,8,2
827,Albacete,Torrent,1,Jueves,104,12,2
828,Albacete,Torrent,1,Martes,104,8,1
829,Albacete,Torrent,1,Martes,104,12,1
830,Albacete,Torrent,1,Sabado,104,8,1
831,Albacete,Torrent,1,Sabado,104,12,1
832,Albacete,Torrent,1,Viernes,104,8,4
833,Albacete,Torrent,1,Viernes,104,12,4
834,Albacete,Torrenueva,0,Viernes,104,104,1
835,Albacete,Torreperogil,1,Jueves,104,104,1
836,Albacete,Torreperogil,1,Viernes,104,104,2
837,Albacete,Torres de Albánchez,1,Viernes,104,104,1
838,Albacete,Torrevieja,1,Domingo,104,22,19
839,Albacete,Torrevieja,1,Jueves,104,22,2
840,Albacete,Torrevieja,1,Lunes,104,22,1
841,Albacete,Torrevieja,1,Martes,104,22,2
842,Albacete,Torrevieja,1,Miercoles,104,22,4
843,Albacete,Torrevieja,1,Sabado,104,22,17
844,Albacete,Torrevieja,1,Viernes,104,22,29
845,Albacete,Torrijos,0,Domingo,104,10,6
846,Albacete,Tortosa,1,Viernes,104,8,1
847,Albacete,Totana,1,Sabado,104,104,1
848,Albacete,Totana,1,Viernes,104,104,4
849,Albacete,Tres Cantos,1,Viernes,104,10,2
850,Albacete,Utrera,1,Domingo,104,5,2
851,Albacete,Utrera,1,Jueves,104,5,1
852,Albacete,Utrera,1,Viernes,104,5,1
853,Albacete,Valdemoro,1,Domingo,104,10,20
854,Albacete,Valdemoro,1,Miercoles,104,10,1
855,Albacete,Valdemoro,1,Viernes,104,10,2
856,Albacete,Valdepeñas,0,Domingo,104,104,36
857,Albacete,Valdepeñas,0,Jueves,104,104,4
858,Albacete,Valdepeñas,0,Lunes,104,104,2
859,Albacete,Valdepeñas,0,Martes,104,104,1
860,Albacete,Valdepeñas,0,Miercoles,104,104,2
861,Albacete,Valdepeñas,0,Sabado,104,104,18
862,Albacete,Valdepeñas,0,Viernes,104,104,57
863,Albacete,Vallada,1,Viernes,104,12,1
864,Albacete,Valladolid,1,Domingo,104,10,11
865,Albacete,Valladolid,1,Martes,104,10,1
866,Albacete,Valladolid,1,Sabado,104,10,5
867,Albacete,Valladolid,1,Viernes,104,10,11
868,Albacete,Valle de Mena,1,Miercoles,104,10,1
869,Albacete,Valverde de la Virgen,1,Domingo,104,10,1
870,Albacete,Vera,1,Domingo,104,104,3
871,Albacete,Vera,1,Jueves,104,104,2
872,Albacete,Vera,1,Miercoles,104,104,2
873,Albacete,Vera,1,Sabado,104,104,2
874,Albacete,Vera,1,Viernes,104,104,5
875,Albacete,Viator,1,Domingo,104,1,2
876,Albacete,Vigo,1,Domingo,104,19,1
877,Albacete,Vigo,1,Jueves,104,19,2
878,Albacete,Vila-real,1,Domingo,104,12,1
879,Albacete,Vila-seca,1,Domingo,104,8,1
880,Albacete,Vilafranca del Penedès,1,Domingo,104,8,1
881,Albacete,Vilanova i la Geltrú,1,Martes,104,8,1
882,Albacete,Villacarrillo,1,Domingo,104,104,1
883,Albacete,Villacarrillo,1,Jueves,104,104,1
884,Albacete,Villacarrillo,1,Miercoles,104,104,1
885,Albacete,Villacarrillo,1,Viernes,104,104,5
886,Albacete,Villacastín,1,Domingo,104,10,1
887,Albacete,Villahermosa,0,Jueves,104,104,1
888,Albacete,Villamanrique,0,Viernes,104,104,1
889,Albacete,Villanueva de Córdoba,1,Jueves,104,103,1
890,Albacete,Villanueva de la Fuente,0,Sabado,104,104,1
891,Albacete,Villanueva de la Serena,1,Viernes,104,103,1
892,Albacete,Villanueva de los Infantes,0,Jueves,104,10,1
893,Albacete,Villanueva de los Infantes,0,Jueves,104,104,1
894,Albacete,Villanueva de los Infantes,0,Sabado,104,10,1
895,Albacete,Villanueva de los Infantes,0,Sabado,104,104,1
896,Albacete,Villanueva de los Infantes,0,Viernes,104,10,2
897,Albacete,Villanueva de los Infantes,0,Viernes,104,104,2
898,Albacete,Villanueva del Arzobispo,1,Jueves,104,104,1
899,Albacete,Villanueva del Arzobispo,1,Viernes,104,104,5
900,Albacete,Villares del Saz,0,Viernes,104,14,5
901,Albacete,Villarrobledo,0,Domingo,104,104,54
902,Albacete,Villarrobledo,0,Jueves,104,104,10
903,Albacete,Villarrobledo,0,Lunes,104,104,5
904,Albacete,Villarrobledo,0,Martes,104,104,4
905,Albacete,Villarrobledo,0,Miercoles,104,104,11
906,Albacete,Villarrobledo,0,Sabado,104,104,59
907,Albacete,Villarrobledo,0,Viernes,104,104,91
908,Albacete,Villarrubia de los Ojos,0,Viernes,104,104,1
909,Albacete,Villena,1,Domingo,104,104,23
910,Albacete,Villena,1,Jueves,104,104,6
911,Albacete,Villena,1,Lunes,104,104,1
912,Albacete,Villena,1,Martes,104,104,3
913,Albacete,Villena,1,Miercoles,104,104,5
914,Albacete,Villena,1,Sabado,104,104,25
915,Albacete,Villena,1,Viernes,104,104,72
916,Albacete,Vitoria-Gasteiz,1,Domingo,104,10,4
917,Albacete,Vitoria-Gasteiz,1,Jueves,104,10,1
918,Albacete,Vitoria-Gasteiz,1,Martes,104,10,1
919,Albacete,Vitoria-Gasteiz,1,Sabado,104,10,2
920,Albacete,Vitoria-Gasteiz,1,Viernes,104,10,1
921,Albacete,Vélez-Málaga,1,Domingo,104,6,1
922,Albacete,Vélez-Málaga,1,Viernes,104,6,3
923,Albacete,Xirivella,1,Domingo,104,12,1
924,Albacete,Xirivella,1,Martes,104,12,1
925,Albacete,Xàtiva,1,Domingo,104,12,1
926,Albacete,Xàtiva,1,Jueves,104,12,1
927,Albacete,Xàtiva,1,Sabado,104,12,2
928,Albacete,Xàtiva,1,Viernes,104,12,16
929,Albacete,Yecla,1,Domingo,104,104,8
930,Albacete,Yecla,1,Jueves,104,104,2
931,Albacete,Yecla,1,Martes,104,104,1
932,Albacete,Yecla,1,Miercoles,104,104,2
933,Albacete,Yecla,1,Sabado,104,104,7
934,Albacete,Yecla,1,Viernes,104,104,34
935,Albacete,Yepes,0,Domingo,104,10,1
936,Albacete,Zafra de Záncara,0,Viernes,104,14,1
937,Albacete,Zaragoza,1,Domingo,104,10,55
938,Albacete,Zaragoza,1,Jueves,104,10,4
939,Albacete,Zaragoza,1,Lunes,104,10,2
940,Albacete,Zaragoza,1,Martes,104,10,3
941,Albacete,Zaragoza,1,Miercoles,104,10,6
942,Albacete,Zaragoza,1,Sabado,104,10,7
943,Albacete,Zaragoza,1,Viernes,104,10,16
944,Albacete,Águilas,1,Domingo,104,104,8
945,Albacete,Águilas,1,Jueves,104,104,1
946,Albacete,Águilas,1,Martes,104,104,1
947,Albacete,Águilas,1,Miercoles,104,104,1
948,Albacete,Águilas,1,Sabado,104,104,3
949,Albacete,Águilas,1,Viernes,104,104,12
950,Albacete,Ávila,1,Domingo,104,10,5
951,Albacete,Ávila,1,Jueves,104,10,1
952,Albacete,Ávila,1,Sabado,104,10,1
953,Albacete,Ávila,1,Viernes,104,10,2
954,Albacete,Écija,1,Viernes,104,103,3
955,Albacete,Úbeda,1,Domingo,104,104,3
956,Albacete,Úbeda,1,Jueves,104,104,1
957,Albacete,Úbeda,1,Sabado,104,104,4
958,Albacete,Úbeda,1,Viernes,104,104,9
959,Albaida,Albacete,2,Domingo,12,104,1
960,Albaladejo,Coslada,1,Domingo,104,10,1
961,Albaladejo,Madrid,1,Domingo,104,10,11
962,Albaladejo,Madrid,1,Lunes,104,10,1
963,Albaladejo,Madrid,1,Martes,104,10,1
964,Albaladejo,Madrid,1,Sabado,104,10,1
965,Albaladejo,Madrid,1,Viernes,104,10,3
966,Albaladejo,Manzanares,0,Domingo,104,104,1
967,Albaladejo,Toledo,0,Domingo,104,10,1
968,Albatana,Albacete,0,Viernes,104,104,1
969,Albatera,Albacete,2,Domingo,22,104,2
970,Albatàrrec,Alcolea del Pinar,2,Viernes,8,10,1
971,Albatàrrec,Guadalajara,2,Viernes,8,10,1
972,Albatàrrec,Toledo,2,Viernes,8,10,1
973,Alberic,Albacete,2,Lunes,12,104,1
974,Alberic,Albacete,2,Sabado,12,104,2
975,Alberic,Albacete,2,Viernes,12,104,1
976,Albolote,Caudete,2,Martes,2,104,1
977,Albolote,San Clemente,2,Miercoles,2,104,1
978,Albolote,Toledo,2,Viernes,2,10,1
979,Albolote,Villarrobledo,2,Martes,2,104,1
980,Alboraya,Albacete,2,Domingo,12,104,2
981,Alboraya,Albacete,2,Jueves,12,104,1
982,Alboraya,Albacete,2,Sabado,12,104,2
983,Alboraya,Cuenca,2,Sabado,12,102,1
984,Alboraya,Motilla del Palancar,2,Domingo,12,14,1
985,Alboraya,Motilla del Palancar,2,Viernes,12,14,4
986,Alboraya,Pedro Muñoz,2,Viernes,12,104,1
987,Alboraya,Toledo,2,Sabado,12,10,1
988,Alboraya,Toledo,2,Viernes,12,10,1
989,Alboraya,Tébar,2,Domingo,12,14,1
990,Alboraya,Villarrobledo,2,Sabado,12,104,2
991,Alborea,Paterna,1,Domingo,13,12,1
992,Albox,Albacete,2,Domingo,0,104,1
993,Albox,Toledo,2,Viernes,0,10,1
994,Alcalá de Guadaíra,Ciudad Real,2,Domingo,5,104,1
995,Alcalá de Guadaíra,Ontígola,2,Domingo,5,10,1
996,Alcalá de Guadaíra,Toledo,2,Domingo,5,10,1
997,Alcalá de Henares,Albacete,2,Domingo,10,104,17
998,Alcalá de Henares,Albacete,2,Jueves,10,104,2
999,Alcalá de Henares,Albacete,2,Lunes,10,104,1
1000,Alcalá de Henares,Albacete,2,Martes,10,104,1
1001,Alcalá de Henares,Albacete,2,Miercoles,10,104,2
1002,Alcalá de Henares,Albacete,2,Sabado,10,104,9
1003,Alcalá de Henares,Albacete,2,Viernes,10,104,47
1004,Alcalá de Henares,Almadrones,2,Viernes,10,10,1
